video_id,title,published_at,view_count,like_count,comment_count,duration,tags
L5CHmskGNzo,9/3(土)MUSIC BATONアフタートーク生配信！！(21:00頃開始予定),2022-09-03T12:49:20Z,10288,414,18,PT16M11S,[]
wRZiYNVKnRY,本日の「全力少年」@MUSIC BATON/ Today’s ZENRYOKU SHOUNEN ＠MUSIC BATON(9/3(土)16:15頃開始予定),2022-09-03T07:50:51Z,12728,540,18,PT8M42S,[]
NoFD1GwVvWU,12/22(木)日本武道館公演についてスキマスイッチから大切なお知らせ,2022-09-02T11:00:20Z,20854,632,104,PT11M17S,"['スキマスイッチ', 'SUKIMASWITCH', 'スキマ', '大橋卓弥', '大橋', '常田真太郎', '常田', '奏', '全力少年', 'ボクノート', 'ガラナ', '吠えろ！', 'J-POP', 'ユニット', 'コブクロ', 'いきものがかり', '奥田民生', '鍵盤', 'アフロ', '杏子', '山崎まさよし', 'COIL', 'あらきゆうこ', '元ちとせ', '長澤知之', '秦基博', 'さかいゆう', '浜端ヨウヘイ', '松室政哉', '田鹿ゆういち', '佐藤洋介', '忘れらんねえよ', '竹原ピストル', 'NakamuraEmi', 'リーガルリリー', 'KYOKO', 'YAMAZAKI MASAYOSHI', 'ARAKI YUKO', 'HAJIME CHITOSE', 'NAGASAWA TOMOYUKI', 'HATA MOTOHIRO', 'SAKAI YU', 'HAMABATA YOHEI', 'MATSUMURO SEIYA', 'SATO YOSUKE', 'WASURERANNEYO', 'TAKEHARA PISTOL', 'REGALLILY', 'Augusta', 'オーガスタ']"
zu0XA6f07bI,【公式】#69 スキマスイッチ自分クイズ！【空創クリップ編】 スキマスイッチのこのヘンまでやってみよう,2022-09-02T10:00:43Z,39041,1035,47,PT19M20S,"['スキマスイッチ', 'スキマ', 'SUKIMA', 'SWITCH', 'SUKIMASWITCH', '大橋卓弥', '大橋', '常田真太郎', '常田', '奏', '全力少年', 'ボクノート', '茜', 'OverDriver', '吠えろ！', '青春', 'Ordinary', '東京', 'スイッチ！', 'されど愛しき人生', 'Hot Milk', 'Bitter Coffee', 'スキマスイッチのこのヘンまでやってみよう', 'このヘンまでやってみよう', 'このヘン', '夏雲ノイズ', '螺旋', 'ふれて未来を', '桜夜風', 'view', 'きみがいいなら', 'ドーシタトースター', '君の話', '僕の話', '種を蒔く人', 'キミドリ色の世界', 'えんぴつケシゴム', 'かなで', '空創クリップ', '君に告げる', '水色のスカート', '冬の口笛', 'フィクション', 'さみしくとも明日を待つ', 'キレイだ', 'w-inds', 'かけら ほのか', '目が覚めて', '飲みに来ないか', '雨待ち風']"
1kWiCE1FgSk,【公式】#68 夏の風物詩！第1回スキマ怪談オーディション！【後編】 スキマスイッチのこのヘンまでやってみよう,2022-08-26T10:00:01Z,12323,460,19,PT21M6S,"['スキマスイッチ', 'スキマ', 'SUKIMA', 'SWITCH', 'SUKIMASWITCH', '大橋卓弥', '大橋', '常田真太郎', '常田', '奏', '全力少年', 'ボクノート', 'OverDriver', '吠えろ！', '青春', 'Ordinary', '東京', 'スイッチ！', 'されど愛しき人生', 'Hot Milk', 'I-T-A-Z-U-R-A', 'G.A.M.E.', '風がめくるページ', 'いろは', 'SINK', 'フォークで恋して', 'あけたら', 'Bitter Coffee', 'スキマスイッチのこのヘンまでやってみよう', 'このヘンまでやってみよう', 'このヘン', '夏雲ノイズ', '螺旋', 'ふれて未来を', '桜夜風', 'view', 'きみがいいなら', 'ドーシタトースター', '君の話', '僕の話', '種を蒔く人', 'キミドリ色の世界', 'えんぴつケシゴム', 'かなで', '怖い話', '心霊']"
qWVNrzifx6E,【公式】#67 夏の風物詩！第1回スキマ怪談オーディション！【前編】 スキマスイッチのこのヘンまでやってみよう,2022-08-19T10:00:37Z,19033,641,37,PT22M36S,"['スキマスイッチ', 'スキマ', 'SUKIMA', 'SWITCH', 'SUKIMASWITCH', '大橋卓弥', '大橋', '常田真太郎', '常田', '奏', '全力少年', 'ボクノート', 'OverDriver', '吠えろ！', '青春', 'Ordinary', '東京', 'スイッチ！', 'されど愛しき人生', 'Hot Milk', 'I-T-A-Z-U-R-A', 'G.A.M.E.', '風がめくるページ', 'いろは', 'SINK', 'フォークで恋して', 'あけたら', 'Bitter Coffee', 'スキマスイッチのこのヘンまでやってみよう', 'このヘンまでやってみよう', 'このヘン', '夏雲ノイズ', '螺旋', 'ふれて未来を', '桜夜風', 'view', 'きみがいいなら', 'ドーシタトースター', '君の話', '僕の話', '種を蒔く人', 'キミドリ色の世界', 'えんぴつケシゴム', 'かなで', '怖い話', '心霊']"
cRH8rARXVuY,#全力少年_カフェオレ 8/13(土)埼玉県 川口総合文化センター リリア メインホール,2022-08-13T13:21:48Z,13672,524,10,PT30S,[]
dU-Qoc25FfQ,8/13(土)埼玉公演アフタートーク生配信！！(21:00頃開始予定),2022-08-13T12:23:22Z,12230,502,21,PT20M38S,[]
Y23r0FFyKC0,本日の「全力少年」@埼玉県 川口総合文化センター・リリア メインホール/ Today’s ZENRYOKU SHOUNEN ＠SAITAMA(8/13(土)19:00頃開始予定),2022-08-13T10:15:14Z,11725,538,14,PT10M40S,[]
7Om2XKGIk-M,【公式】#66 全国ツアー後半戦をGoogle Mapでロケハン！【後編】 スキマスイッチのこのヘンまでやってみよう,2022-08-12T10:00:08Z,15281,494,42,PT11M41S,"['スキマスイッチ', 'スキマ', 'SUKIMA', 'SWITCH', 'SUKIMASWITCH', '大橋卓弥', '大橋', '常田真太郎', '常田', '奏', '全力少年', 'ボクノート', 'OverDriver', '吠えろ！', '青春', 'Ordinary', '東京', 'スイッチ！', 'されど愛しき人生', 'Hot Milk', 'I-T-A-Z-U-R-A', 'G.A.M.E.', '風がめくるページ', 'いろは', 'SINK', 'フォークで恋して', 'あけたら', 'Bitter Coffee', 'スキマスイッチのこのヘンまでやってみよう', 'このヘンまでやってみよう', 'このヘン', '夏雲ノイズ', '螺旋', 'ふれて未来を', '桜夜風', 'view', 'きみがいいなら', 'ドーシタトースター', '君の話', '僕の話', '種を蒔く人', 'キミドリ色の世界', 'えんぴつケシゴム', 'かなで']"
mtrkeHf4-fg,#スキマスイッチ #RIJF2022 #ロッキン,2022-08-11T11:32:36Z,18897,825,10,PT1M1S,[]
u7rJMmXUnkI,スキマスイッチ「up!!!!!!」MVプレミア公開直前配信ライブ！,2022-08-10T12:02:09Z,17574,685,8,PT15M5S,[]
2PgESdayI4I,スキマスイッチ「up!!!!!!」： SUKIMASWITCH  up!!!!!!  Music Video,2022-08-10T12:00:16Z,418395,3197,159,PT4M4S,"['スキマスイッチ', 'SUKIMASWITCH', 'スキマ', '大橋卓弥', '大橋', '常田真太郎', '常田', '奏', '全力少年', 'ボクノート', 'ガラナ', '吠えろ！', 'J-POP', 'ユニット', 'コブクロ', 'いきものがかり', '奥田民生', '鍵盤', 'アフロ', '杏子', '山崎まさよし', 'COIL', 'あらきゆうこ', '元ちとせ', '長澤知之', '秦基博', 'さかいゆう', '浜端ヨウヘイ', '松室政哉', '田鹿ゆういち', '佐藤洋介', '忘れらんねえよ', '竹原ピストル', 'NakamuraEmi', 'リーガルリリー', 'KYOKO', 'YAMAZAKI MASAYOSHI', 'ARAKI YUKO', 'HAJIME CHITOSE', 'NAGASAWA TOMOYUKI', 'HATA MOTOHIRO', 'SAKAI YU', 'HAMABATA YOHEI', 'MATSUMURO SEIYA', 'SATO YOSUKE', 'WASURERANNEYO', 'TAKEHARA PISTOL', 'REGALLILY', 'Augusta', 'オーガスタ', 'RADWIMPS', 'official髭男dism', 'ヒゲダン', 'sumika', 'Augusta Camp', 'オーガスタキャンプ', 'オーキャン', 'up', 'アップ', 'FNS歌謡祭', 'おっさんずラブ']"
H1mPu-LxcU8,【公式】#65 全国ツアー後半戦をGoogle Mapでロケハン！【前編】 スキマスイッチのこのヘンまでやってみよう,2022-08-05T10:00:09Z,22730,664,38,PT18M56S,"['スキマスイッチ', 'スキマ', 'SUKIMA', 'SWITCH', 'SUKIMASWITCH', '大橋卓弥', '大橋', '常田真太郎', '常田', '奏', '全力少年', 'ボクノート', 'OverDriver', '吠えろ！', '青春', 'Ordinary', '東京', 'スイッチ！', 'されど愛しき人生', 'Hot Milk', 'I-T-A-Z-U-R-A', 'G.A.M.E.', '風がめくるページ', 'いろは', 'SINK', 'フォークで恋して', 'あけたら', 'Bitter Coffee', 'スキマスイッチのこのヘンまでやってみよう', 'このヘンまでやってみよう', 'このヘン', '夏雲ノイズ', '螺旋', 'ふれて未来を', '桜夜風', 'view', 'きみがいいなら', 'ドーシタトースター', '君の話', '僕の話', '種を蒔く人', 'キミドリ色の世界', 'えんぴつケシゴム', 'かなで']"
MBEEiX8e1Wk,スキマスイッチ「up!!!!!!」Music Video Teaser,2022-08-03T09:00:12Z,19168,623,41,PT33S,[]
t7WR-UY_9b4,#全力少年_カフェオレ 7/31(日)山梨県 YCC県民文化ホール(山梨県立県民文化ホール) 大ホール,2022-07-31T13:51:11Z,6862,409,5,PT1M1S,[]
vKqixVIBcDQ,本日の「全力少年」@山梨県 YCC県民文化ホール(山梨県立県民文化ホール) 大ホール/ Today’s ZENRYOKU SHOUNEN ＠YAMANASHI(7/31(日)19:00頃開始予定),2022-07-31T10:14:28Z,11154,479,13,PT10M29S,[]
Z0SpZpZBO2o,#全力少年_カフェオレ 7/30(土)群馬県 高崎芸術劇場 大劇場,2022-07-30T13:55:45Z,6299,425,6,PT1M1S,[]
M0G-kHPVrYE,本日の「全力少年」@群馬県 高崎芸術劇場 大劇場/ Today’s ZENRYOKU SHOUNEN ＠GUNMA(7/30(土)20:00頃開始予定),2022-07-30T11:04:02Z,15086,595,18,PT11M44S,[]
AxYRaLqNIrA,【公式】#64 1stフルアルバム『夏雲ノイズ』を全曲振り返ろう！ スキマスイッチのこのヘンまでやってみよう,2022-07-29T10:00:07Z,50623,1716,188,PT21M48S,"['スキマスイッチ', 'スキマ', 'SUKIMA', 'SWITCH', 'SUKIMASWITCH', '大橋卓弥', '大橋', '常田真太郎', '常田', '奏', '全力少年', 'ボクノート', 'OverDriver', '吠えろ！', '青春', 'Ordinary', '東京', 'スイッチ！', 'されど愛しき人生', 'Hot Milk', 'I-T-A-Z-U-R-A', 'G.A.M.E.', '風がめくるページ', 'いろは', 'SINK', 'フォークで恋して', 'あけたら', 'Bitter Coffee', 'スキマスイッチのこのヘンまでやってみよう', 'このヘンまでやってみよう', 'このヘン', '夏雲ノイズ', '螺旋', 'ふれて未来を', '桜夜風', 'view', 'きみがいいなら', 'ドーシタトースター', '君の話', '僕の話', '種を蒔く人', 'キミドリ色の世界', 'えんぴつケシゴム', 'かなで']"
5hGdmbGeReU,【公式】#63 スキマスイッチ自分クイズ！【夏雲ノイズ編】 スキマスイッチのこのヘンまでやってみよう,2022-07-22T10:00:11Z,29125,1017,65,PT16M48S,"['スキマスイッチ', 'スキマ', 'SUKIMA', 'SWITCH', 'SUKIMASWITCH', '大橋卓弥', '大橋', '常田真太郎', '常田', '奏', 'かなで', '全力少年', 'ボクノート', '茜', 'OverDriver', '吠えろ！', '青春', 'Ordinary', '東京', 'スイッチ！', 'されど愛しき人生', 'Hot Milk', 'Bitter Coffee', 'スキマスイッチのこのヘンまでやってみよう', 'このヘン', 'ボートレース', 'up', 'クイズ', '尖り発言', '若気の至り', 'デビュー', '夏雲ノイズ']"
6K1cf4TBLgE,【公式】#62 「TikTokでバズる方法」中の人に聞いてみよう！ スキマスイッチのこのヘンまでやってみよう,2022-07-15T10:00:06Z,12202,456,47,PT17M31S,[]
ZR6F5rKnRYk,「ライバルは前回の自分自身だ！　スキマスイッチの新記録シンドローム！？【44歳編】」ダイジェスト,2022-07-13T09:00:16Z,12815,463,16,PT1M31S,[]
n_4ZPsGvfQo,【公式】#61 レトロゲーム1面クリアチャレンジ！レベル3「スペランカー」 スキマスイッチのこのヘンまでやってみよう,2022-07-08T10:00:36Z,18122,575,61,PT16M26S,"['スキマスイッチ', 'スキマ', 'SUKIMA', 'SWITCH', 'SUKIMASWITCH', '大橋卓弥', '大橋', '常田真太郎', '常田', '奏', '全力少年', 'ボクノート', '茜', 'OverDriver', '吠えろ！', '青春', 'Ordinary', '東京', 'スイッチ！', 'されど愛しき人生', 'Hot Milk', 'Bitter Coffee', 'スキマスイッチのこのヘンまでやってみよう', 'このヘン', 'ファミコン', 'Nintendo', 'Switch', 'スーファミ', 'ゲーム', 'レトロゲーム', 'ゲーセン', 'ゲームセンター', 'グラディウス', '魔界村', 'スペランカー', '無理ゲー']"
W5i1W64WloM,#全力少年_カフェオレ 7/3(日)宮崎県 メディキット県民文化センター(宮崎県立芸術劇場),2022-07-03T13:46:46Z,9536,470,5,PT34S,[]
Q0ZMNkYYHMc,7/3(日)宮崎公演アフタートーク生配信！！(21:20頃開始予定),2022-07-03T12:39:20Z,11251,587,27,PT17M4S,[]
QbCFMbnGYfc,本日の「全力少年」@宮崎県 メディキット県民文化センター(宮崎県立芸術劇場)/ Today’s ZENRYOKU SHOUNEN ＠MIYAZAKI(7/3(日)19:30頃開始予定),2022-07-03T10:47:18Z,12065,548,17,PT8M26S,[]
RoSis3Vqkpk,#全力少年_カフェオレ 7/2(土)鹿児島県 宝山ホール(鹿児島県文化センター),2022-07-03T03:50:31Z,4244,335,6,PT1M1S,[]
SE-rraO6Rm8,本日の「全力少年」@鹿児島県 宝山ホール(鹿児島県文化センター)/ Today’s ZENRYOKU SHOUNEN ＠KAGOSHIMA(7/2(土)19:30頃開始予定),2022-07-02T10:41:26Z,11523,531,34,PT11M2S,[]
O1Wwbd25BeQ,【公式】#60 レトロゲーム1面クリアチャレンジ！レベル2「魔界村」 スキマスイッチのこのヘンまでやってみよう,2022-07-01T10:00:16Z,19187,550,54,PT15M24S,"['スキマスイッチ', 'スキマ', 'SUKIMA', 'SWITCH', 'SUKIMASWITCH', '大橋卓弥', '大橋', '常田真太郎', '常田', '奏', '全力少年', 'ボクノート', '茜', 'OverDriver', '吠えろ！', '青春', 'Ordinary', '東京', 'スイッチ！', 'されど愛しき人生', 'Hot Milk', 'Bitter Coffee', 'スキマスイッチのこのヘンまでやってみよう', 'このヘン', 'ファミコン', 'Nintendo', 'Switch', 'スーファミ', 'ゲーム', 'レトロゲーム', 'ゲーセン', 'ゲームセンター', 'グラディウス', '魔界村', 'スペランカー', '無理ゲー']"
rS9SqJXB7sk,#全力少年_カフェオレ 6/29(水)長野県 飯田文化会館,2022-06-29T15:16:00Z,4678,387,1,PT1M1S,[]
0NPXDc7Ocq0,本日の「全力少年」@飯田文化会館/ Today’s ZENRYOKU SHOUNEN ＠IIDA,2022-06-29T13:17:02Z,11871,640,35,PT9M46S,[]
7YBUhwn_GCo,#全力少年_カフェオレ 6/25(土)新潟県 上越文化会館 大ホール,2022-06-26T00:35:01Z,5006,403,2,PT1M1S,[]
IfT6oNiGdrU,新潟県上越公演アフタートーク生配信！！,2022-06-25T11:29:36Z,17437,810,38,PT20M10S,[]
HLJKVZNNw80,本日の「全力少年」@上越文化会館 大ホール/ Today’s ZENRYOKU SHOUNEN ＠JOUETSU (6/25(土)20:30頃開始予定),2022-06-25T09:42:31Z,13259,624,16,PT10M36S,[]
LmhhEwBoUsk,【公式】#59 レトロゲーム1面クリアチャレンジ！レベル1「グラディウス」 スキマスイッチのこのヘンまでやってみよう,2022-06-24T10:00:17Z,19628,650,71,PT15M,"['スキマスイッチ', 'スキマ', 'SUKIMA', 'SWITCH', 'SUKIMASWITCH', '大橋卓弥', '大橋', '常田真太郎', '常田', '奏', '全力少年', 'ボクノート', '茜', 'OverDriver', '吠えろ！', '青春', 'Ordinary', '東京', 'スイッチ！', 'されど愛しき人生', 'Hot Milk', 'Bitter Coffee', 'スキマスイッチのこのヘンまでやってみよう', 'このヘン', 'ファミコン', 'Nintendo', 'Switch', 'スーファミ', 'ゲーム', 'レトロゲーム', 'ゲーセン', 'ゲームセンター', 'グラディウス', '魔界村', 'スペランカー', '無理ゲー']"
uTs-wdZL9OE,#全力少年_カフェオレ 6/23(木)富山県 砺波市文化会館,2022-06-23T15:03:16Z,4477,357,6,PT1M1S,[]
NkvKYv2f8pE,本日の「全力少年」@砺波市文化会館/ Today’s ZENRYOKU SHOUNEN ＠TONAMI,2022-06-23T12:09:17Z,14157,654,23,PT9M44S,[]
5n3wnlvz2ek,#全力少年_カフェオレ 6/21(火)福井県 敦賀市民文化センター,2022-06-21T15:36:57Z,4930,361,5,PT54S,[]
axOPkmH9-e4,本日の「全力少年」@敦賀市民文化センター / Today’s ZENRYOKU SHOUNEN ＠TSURUGA,2022-06-21T12:07:08Z,19768,1151,61,PT10M33S,[]
EKi6jUOmZnE,"【#スキマスイッチ TOUR 2022 ""café au lait""】アルバム『Hot Milk』『Bitter Coffee』を引っさげた47都道府県を回る全国ツアー開催中！",2022-06-20T06:03:25Z,11333,658,2,PT47S,[]
TSdTpofi-Q0,【公式】#58 すりぃ先生！教えて！ボカロの世界【後編】【OverDriver(すりぃRemix)聞き比べ！】 スキマスイッチのこのヘンまでやってみよう,2022-06-17T10:00:18Z,45241,1567,36,PT19M32S,"['スキマスイッチ', 'スキマ', 'SUKIMA', 'SWITCH', 'SUKIMASWITCH', '大橋卓弥', '大橋', '常田真太郎', '常田', '奏', '全力少年', 'ボクノート', '茜', 'OverDriver', '吠えろ！', '青春', 'Ordinary', '東京', 'スイッチ！', 'されど愛しき人生', 'Hot Milk', 'Bitter Coffee', 'J-POP', 'ユニット', 'コブクロ', 'ゆず', 'ポルノグラフィティ', '奥田民生', 'KAN', '小田和正', '森山直太朗', 'ナオトインティライミ', 'いきものがかり', 'back number', 'Official髭男dism', '髭男', 'sumika', 'Uru', 'リミックス', 'Remix', 'すりぃ', 'ボカロ', 'ボカロP', 'シンガーソングライター', 'ボーカロイド', 'VOCALOID', '鏡音リン', '鏡音レン', '初音ミク', '可不', 'このヘンまでやってみよう']"
lfOAKGxEEfo,スキマスイッチ「OverDriver (すりぃRemix)」Music Video,2022-06-15T12:04:14Z,243401,1764,65,PT4M28S,[]
75bHlwXveQs,スキマスイッチ「OverDriver (すりぃRemix Vocaloid Ver.)」Music Video,2022-06-15T12:00:37Z,60316,1032,33,PT4M28S,[]
XXyG08oA-Rk,#全力少年_カフェオレ 6/12(日)福島県 白河文化交流館コミネス,2022-06-12T12:37:34Z,7004,488,7,PT52S,[]
gJOFKmn2G2A,#全力少年_カフェオレ 6/11(土)山形県 やまぎん県民ホール(山形県総合文化芸術館),2022-06-11T14:23:49Z,8322,462,8,PT55S,[]
KIFkXfQPFIU,#ボカロP の #すりぃ さんがRemixを手がけた #スキマスイッチ「OverDriver (すりぃRemix)」ティザー公開！6月15日(水)に各サブスクにて配信リリース！,2022-06-10T10:34:15Z,4804,333,2,PT26S,[]
6dPRZrSpQlw,【公式】#57 すりぃ先生！教えて！ボカロの世界【OverDriver(すりぃRemix)リリース記念！】 スキマスイッチのこのヘンまでやってみよう,2022-06-10T10:00:04Z,251199,9319,117,PT24M41S,"['スキマスイッチ', 'スキマ', 'SUKIMA', 'SWITCH', 'SUKIMASWITCH', '大橋卓弥', '大橋', '常田真太郎', '常田', '奏', '全力少年', 'ボクノート', '茜', 'OverDriver', '吠えろ！', '青春', 'Ordinary', '東京', 'スイッチ！', 'されど愛しき人生', 'Hot Milk', 'Bitter Coffee', 'J-POP', 'ユニット', 'コブクロ', 'ゆず', 'ポルノグラフィティ', '奥田民生', 'KAN', '小田和正', '森山直太朗', 'Official髭男dism', '髭男', 'sumika', 'Uru', 'リミックス', 'Remix', 'すりぃ', 'ボカロ', 'ボカロP', 'シンガーソングライター', 'ボーカロイド', 'VOCALOID', '鏡音リン', '鏡音レン', '初音ミク', '可不', 'このヘンまでやってみよう', '歌い手', '蒼姫ラピス', '結月ゆかり', 'Megpoid', 'メグッポイド', 'がくっぽいど', '東北ずん子', 'IA', 'イア', '米津玄師', 'ハチ', 'DECO＊27', 'デコニーナ', 'ピノキオピー', 'かいりきベア', 'バルーン', 'wowaka', 'syudou', 'Neru', 'Orangestar', '八王子P', '40mP', 'イナメトオル', 'キノシタ', 'UTAU', 'ピアプロ', '歌手ライブラリ', '千本桜', 'メルト', 'マトリョシカ', 'n-buna', 'まふまふ', '須田景凪']"
